,PUMA,NP,ACCESS,BATH,BDSP,BLD,BROADBND,COMPOTHX,DIALUP,ELEFP,ELEP,FS,FULFP,GASFP,HFL,HISPEED,LAPTOP,OTHSVCEX,REFR,RMSP,RNTM,RNTP,SATELLITE,SMARTPHONE,TABLET,TEL,TEN,VEH,WATFP,YBL,GRPIP,HHL,HHLANP,HHT,HINCP,HUPAC,KIT,LNGI,MULTG,MV,NOC,NPP,NR,PARTNER,PSF,R18,R65,RESMODE,SRNT,SSMC,WGTP_CLT,AMI,AFF_OCC,COST_BURDALL,Cluster
1333,3106,1,1.0,1,1,9,1.0,2.0,2.0,3.0,90.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,2,2.0,970.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,20,20.0,1.0,9500.0,4.0,65000.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,28.21,7.0,4.0,0.0,Cluster 0
1334,3101,1,1.0,1,1,9,1.0,2.0,2.0,3.0,50.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,2,2.0,1400.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,20,12.0,1.0,9500.0,4.0,151100.0,4.0,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,35.0,7.0,6.0,0.0,Cluster 0
1335,3107,4,1.0,1,3,2,1.0,2.0,2.0,3.0,250.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,5,2.0,1100.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,6,14.0,1.0,9500.0,1.0,116000.0,2.0,1,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,0.0,26.87,7.0,4.0,0.0,Cluster 3
1336,3102,1,1.0,1,3,3,1.0,2.0,2.0,3.0,180.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,1,9,2.0,1000.0,2.0,1.0,1.0,1.0,3.0,0.0,3.0,7,101.0,1.0,9500.0,6.0,9400.0,4.0,1,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,59.9,1.0,4.0,1.0,Cluster 1
1337,3105,2,1.0,1,2,7,1.0,2.0,2.0,3.0,80.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1,4,2.0,1200.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,6,42.0,1.0,9500.0,2.0,37000.0,2.0,1,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0.0,190.51,4.0,4.0,1.0,Cluster 3
1338,3107,2,1.0,1,2,8,1.0,2.0,2.0,3.0,100.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,5,2.0,1100.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,14,21.0,1.0,9500.0,3.0,71000.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,109.51,6.0,4.0,0.0,Cluster 0
1339,3105,1,1.0,1,1,5,2.0,2.0,2.0,3.0,100.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,1,3,2.0,200.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,7,33.0,1.0,9500.0,6.0,10800.0,4.0,1,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,0.0,144.35,1.0,1.0,1.0,Cluster 1
1340,3106,1,1.0,1,2,7,1.0,2.0,2.0,3.0,100.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1,4,2.0,1100.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,8,13.0,1.0,9500.0,6.0,110000.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,50.84,7.0,4.0,0.0,Cluster 0
1341,3106,1,1.0,1,1,9,1.0,2.0,2.0,3.0,90.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,2,2.0,990.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,18,23.0,1.0,9500.0,4.0,57000.0,4.0,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,21.7,6.0,4.0,0.0,Cluster 0
1342,3101,3,1.0,1,1,3,1.0,2.0,2.0,3.0,120.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1,2,2.0,800.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,5,17.0,1.0,9500.0,5.0,68000.0,4.0,1,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3,1,0.0,91.0,6.0,4.0,0.0,Cluster 0
1343,3101,3,1.0,1,2,2,1.0,2.0,2.0,3.0,80.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1,4,2.0,730.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,6,36.0,1.0,9500.0,3.0,0.0,1.0,1,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,0.0,31.0,1.0,2.0,1.0,Cluster 3
1344,3103,1,1.0,1,2,7,2.0,2.0,2.0,3.0,120.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,4,2.0,580.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,6,101.0,4.0,1960.0,4.0,3000.0,4.0,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,45.0,1.0,2.0,1.0,Cluster 1
1345,3106,1,1.0,1,2,9,1.0,2.0,2.0,3.0,70.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,1,4,2.0,1500.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,20,18.0,1.0,9500.0,6.0,108600.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,0.0,28.52,7.0,5.0,0.0,Cluster 0
1346,3102,11,1.0,1,4,2,1.0,2.0,2.0,3.0,250.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1,8,2.0,1200.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,8,20.0,2.0,1200.0,1.0,92800.0,3.0,1,1.0,1.0,2.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1,0.0,42.23,5.0,4.0,0.0,Cluster 3
1347,3107,5,1.0,1,4,3,1.0,2.0,2.0,3.0,100.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1,6,2.0,1100.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,11,6.0,1.0,9500.0,3.0,240800.0,2.0,1,1.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,3,1,0.0,69.46,7.0,3.0,0.0,Cluster 3
1348,3102,1,1.0,1,3,2,1.0,2.0,2.0,3.0,220.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1,5,2.0,1100.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,7,59.0,1.0,9500.0,6.0,28000.0,4.0,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,85.43,3.0,4.0,1.0,Cluster 1
1349,3107,2,1.0,1,2,3,2.0,2.0,2.0,3.0,120.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,1,4,2.0,1100.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,7,27.0,1.0,9500.0,1.0,55000.0,4.0,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,145.51,5.0,4.0,0.0,Cluster 0
1350,3102,1,3.0,1,3,2,1.0,2.0,2.0,3.0,80.0,2.0,2.0,4.0,3.0,1.0,2.0,2.0,1,5,2.0,560.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,3,64.0,1.0,9500.0,4.0,13000.0,4.0,1,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,53.03,1.0,2.0,1.0,Cluster 1
1351,3104,2,1.0,1,1,8,1.0,2.0,2.0,3.0,80.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1,3,2.0,1200.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,12,5.0,1.0,9500.0,1.0,335000.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,261.36,7.0,5.0,0.0,Cluster 0
1352,3107,1,1.0,1,2,7,1.0,2.0,2.0,3.0,150.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,4,2.0,970.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,5,20.0,1.0,9500.0,6.0,68000.0,4.0,1,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,75.04,7.0,4.0,0.0,Cluster 0
1353,3101,1,1.0,1,0,9,1.0,2.0,2.0,3.0,40.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,1,2.0,1500.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,18,22.0,4.0,2000.0,6.0,85000.0,4.0,1,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,80.0,7.0,6.0,0.0,Cluster 0
1354,3101,3,1.0,1,3,4,1.0,2.0,2.0,3.0,150.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,1,5,2.0,780.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,3,85.0,2.0,1200.0,3.0,14000.0,3.0,1,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0.0,127.0,1.0,3.0,1.0,Cluster 3
1355,3101,4,1.0,1,3,6,1.0,2.0,2.0,3.0,110.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,1,5,2.0,950.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,6,46.0,1.0,9500.0,1.0,33000.0,1.0,1,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,0.0,75.0,2.0,4.0,1.0,Cluster 3
1356,3103,4,1.0,1,3,2,1.0,2.0,2.0,3.0,160.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,1,11,2.0,1200.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,6,10.0,1.0,9500.0,1.0,178000.0,2.0,1,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,0.0,123.0,7.0,4.0,0.0,Cluster 3
1357,3108,3,3.0,1,2,7,1.0,2.0,2.0,3.0,260.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,1,5,2.0,960.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,7,44.0,1.0,9500.0,3.0,34000.0,3.0,1,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0.0,116.1,3.0,4.0,1.0,Cluster 3
1358,3106,3,1.0,1,2,7,2.0,2.0,2.0,3.0,100.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,4,2.0,1200.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,14,21.0,1.0,9500.0,1.0,75000.0,1.0,1,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0.0,145.08,6.0,4.0,0.0,Cluster 3
1359,3105,1,1.0,1,1,6,1.0,2.0,2.0,3.0,80.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,2,2.0,1100.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,8,101.0,1.0,9500.0,6.0,1300.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,67.76,1.0,5.0,1.0,Cluster 1
1360,3101,1,1.0,1,1,9,1.0,2.0,2.0,3.0,70.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,2,2.0,1600.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,21,20.0,1.0,9500.0,4.0,100000.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,81.0,7.0,7.0,0.0,Cluster 0
1361,3108,1,1.0,1,1,7,1.0,2.0,2.0,3.0,40.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,1,4,2.0,830.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,7,22.0,1.0,9500.0,6.0,48000.0,4.0,1,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,16.77,5.0,4.0,0.0,Cluster 0
1362,3105,5,1.0,1,2,5,2.0,2.0,2.0,3.0,70.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1,4,2.0,750.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,19,42.0,2.0,1200.0,3.0,24000.0,2.0,1,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0.0,231.75,1.0,2.0,1.0,Cluster 3
1363,3102,4,1.0,1,2,4,1.0,2.0,2.0,3.0,190.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1,4,2.0,450.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,3,9.0,1.0,9500.0,3.0,100000.0,2.0,1,1.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0.0,42.23,7.0,2.0,0.0,Cluster 3
1364,3108,2,1.0,1,2,3,2.0,2.0,2.0,3.0,60.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1,6,2.0,1200.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,11,28.0,1.0,9500.0,1.0,58000.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,1,0.0,72.24,5.0,4.0,0.0,Cluster 1
1365,3106,1,1.0,1,1,7,2.0,2.0,2.0,3.0,170.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,3,2.0,850.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,7,40.0,1.0,9500.0,6.0,32000.0,4.0,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,111.91,4.0,4.0,1.0,Cluster 1
1366,3101,3,1.0,1,2,3,1.0,2.0,2.0,3.0,140.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,5,2.0,1600.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,12,17.0,1.0,9500.0,2.0,121000.0,2.0,1,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,0.0,70.0,7.0,6.0,0.0,Cluster 3
1367,3101,1,1.0,1,0,2,1.0,2.0,2.0,3.0,100.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0,1,1,2.0,800.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,7,101.0,1.0,9500.0,4.0,8400.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,29.0,1.0,4.0,1.0,Cluster 1
1368,3104,2,1.0,1,3,3,1.0,2.0,2.0,3.0,110.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,5,2.0,1000.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,4,23.0,1.0,9500.0,7.0,57000.0,4.0,1,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1,0.0,78.21,5.0,3.0,0.0,Cluster 0
1369,3107,2,1.0,1,1,7,2.0,2.0,2.0,3.0,90.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,3,2.0,890.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,7,33.0,1.0,9500.0,7.0,36000.0,4.0,1,1.0,1.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,2,1,0.0,175.93,4.0,4.0,1.0,Cluster 1
1370,3102,1,1.0,1,2,6,2.0,2.0,2.0,3.0,70.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1,4,2.0,1300.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,8,14.0,1.0,9500.0,6.0,119000.0,4.0,1,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,58.92,7.0,5.0,0.0,Cluster 0
1371,3108,2,2.0,1,3,2,1.0,2.0,2.0,3.0,4.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,1,6,2.0,1000.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,7,14.0,1.0,9500.0,1.0,88000.0,4.0,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,0.0,36.12,7.0,3.0,0.0,Cluster 0
1372,3108,4,1.0,1,3,2,1.0,2.0,2.0,3.0,160.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,1,6,2.0,1500.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,9,32.0,1.0,9500.0,1.0,64800.0,2.0,1,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,0.0,67.08,5.0,5.0,1.0,Cluster 3
1373,3101,3,1.0,1,3,2,1.0,2.0,2.0,3.0,80.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,1,5,2.0,1200.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,6,23.0,1.0,9500.0,7.0,74000.0,2.0,1,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,1,0.0,214.0,6.0,4.0,0.0,Cluster 0
1374,3101,3,1.0,1,3,9,1.0,2.0,2.0,3.0,70.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1,4,2.0,2800.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,19,15.0,3.0,1278.0,2.0,225220.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,80.0,7.0,7.0,0.0,Cluster 0
1375,3107,1,1.0,1,1,6,1.0,2.0,2.0,3.0,110.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,2,2.0,760.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,8,29.0,1.0,9500.0,4.0,37000.0,4.0,1,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,62.87,4.0,4.0,0.0,Cluster 1
1376,3105,2,1.0,1,2,9,1.0,2.0,2.0,3.0,100.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,3,2.0,1700.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,14,14.0,1.0,9500.0,5.0,160490.0,4.0,1,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3,1,0.0,105.07,7.0,6.0,0.0,Cluster 0
1377,3105,2,1.0,1,1,9,1.0,2.0,2.0,3.0,80.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,2,2.0,1200.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,14,15.0,1.0,9500.0,5.0,101000.0,4.0,1,1.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1,1,0.0,93.29,7.0,5.0,0.0,Cluster 0
1378,3104,2,3.0,1,2,6,1.0,2.0,2.0,3.0,80.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,1,4,2.0,100.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,6,17.0,1.0,9500.0,2.0,18700.0,4.0,1,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,0.0,209.88,2.0,1.0,0.0,Cluster 1
1379,3105,2,1.0,1,3,9,1.0,2.0,2.0,3.0,100.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,1,6,2.0,720.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,18,25.0,1.0,9500.0,7.0,40000.0,4.0,1,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,1,0.0,94.27,4.0,2.0,0.0,Cluster 1
1380,3101,1,1.0,1,2,8,1.0,2.0,2.0,3.0,60.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,4,2.0,1000.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,1,13.0,1.0,9500.0,4.0,100000.0,4.0,1,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,62.0,7.0,4.0,0.0,Cluster 0
1381,3103,1,1.0,1,3,2,1.0,2.0,2.0,3.0,120.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,1,6,2.0,900.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,7,39.0,1.0,9500.0,6.0,35000.0,4.0,1,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,109.0,4.0,3.0,1.0,Cluster 1
1382,3106,4,1.0,1,2,1,1.0,2.0,2.0,3.0,280.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,4,2.0,500.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,5,31.0,2.0,1200.0,1.0,33600.0,1.0,1,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0.0,62.31,2.0,3.0,1.0,Cluster 3
1383,3106,1,1.0,1,1,7,1.0,2.0,2.0,3.0,70.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,2,2.0,1100.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,12,14.0,4.0,2560.0,6.0,100000.0,4.0,1,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,31.93,7.0,5.0,0.0,Cluster 0
1384,3106,1,1.0,1,4,2,1.0,2.0,2.0,3.0,110.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1,7,2.0,1000.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,11,55.0,1.0,9500.0,6.0,26000.0,4.0,1,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,93.31,3.0,3.0,1.0,Cluster 1
1385,3105,1,1.0,1,1,8,1.0,2.0,2.0,3.0,30.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1,3,2.0,800.0,2.0,1.0,1.0,1.0,3.0,0.0,2.0,5,19.0,1.0,9500.0,6.0,52000.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,302.46,6.0,3.0,0.0,Cluster 1
1386,3108,1,2.0,1,2,9,1.0,2.0,2.0,1.0,114.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,4,1.0,2800.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,6,101.0,1.0,9500.0,6.0,28400.0,4.0,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,41.93,3.0,7.0,1.0,Cluster 2
1387,3106,4,1.0,1,4,2,1.0,2.0,2.0,3.0,240.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,1,7,2.0,1500.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,9,22.0,1.0,9500.0,1.0,102000.0,2.0,1,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0.0,16.12,7.0,5.0,0.0,Cluster 3
1388,3102,1,1.0,1,0,7,2.0,2.0,2.0,3.0,50.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,1,2.0,600.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,5,27.0,1.0,9500.0,4.0,30000.0,4.0,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,140.43,3.0,3.0,0.0,Cluster 1
1389,3104,1,1.0,1,1,6,2.0,2.0,2.0,1.0,114.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1,3,1.0,1700.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,6,101.0,1.0,9500.0,6.0,3000.0,4.0,1,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,62.37,1.0,7.0,1.0,Cluster 2
1390,3102,2,3.0,1,0,9,1.0,2.0,2.0,3.0,70.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,1,1,2.0,450.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,12,27.0,1.0,9500.0,5.0,23000.0,4.0,1,1.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2,1,0.0,36.33,2.0,2.0,0.0,Cluster 1
1391,3101,4,1.0,1,2,6,1.0,2.0,2.0,3.0,120.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,1,5,2.0,820.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,5,18.0,1.0,9500.0,1.0,66500.0,3.0,1,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0.0,152.0,5.0,3.0,0.0,Cluster 3
1392,3108,2,1.0,1,4,2,1.0,2.0,2.0,3.0,250.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,1,7,2.0,1200.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,7,23.0,2.0,1200.0,2.0,76240.0,2.0,1,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,0.0,42.57,7.0,4.0,0.0,Cluster 3
1393,3102,3,3.0,1,1,8,1.0,2.0,2.0,3.0,90.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,3,2.0,770.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,3,38.0,2.0,1200.0,1.0,27000.0,1.0,1,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0.0,166.94,2.0,4.0,1.0,Cluster 3
1394,3106,4,1.0,1,3,2,1.0,2.0,2.0,3.0,130.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1,6,2.0,1600.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,7,7.0,1.0,9500.0,1.0,326500.0,1.0,1,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,0.0,10.85,7.0,5.0,0.0,Cluster 3
1395,3107,4,1.0,1,2,8,1.0,2.0,2.0,3.0,90.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1,4,2.0,1100.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,8,17.0,1.0,9500.0,3.0,83500.0,1.0,1,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0.0,186.07,6.0,4.0,0.0,Cluster 3
1396,3108,2,1.0,1,4,2,1.0,2.0,2.0,3.0,130.0,2.0,2.0,4.0,3.0,2.0,1.0,2.0,1,7,2.0,2800.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,12,23.0,1.0,9500.0,1.0,154800.0,4.0,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,32.25,7.0,7.0,0.0,Cluster 0
1397,3106,4,1.0,1,3,2,1.0,2.0,2.0,3.0,300.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1,6,2.0,1700.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,11,16.0,1.0,9500.0,1.0,161600.0,2.0,1,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0.0,26.66,7.0,6.0,0.0,Cluster 3
1398,3106,2,1.0,1,2,6,1.0,2.0,2.0,3.0,100.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,4,2.0,870.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,7,12.0,2.0,1200.0,5.0,100000.0,4.0,1,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3,1,0.0,29.76,7.0,3.0,0.0,Cluster 0
